label,sample_id,location,sample_collect_date,RNA_ext_rep,pcr_gene_target,task,concentration,CI,positive_partitions,negative_partitions,threshold,sample_collect_time,date_extracted,extraction_run_per_day,test_result_date,plate_ID,volume_wastewater_ml,volume_elution_ul,volume_dPCR_reaction_ul,volume_dPCR_RNA_ul,dilution_factor_dPCR,sample_type,GT_kit,reporting_jurisdiction,county_names,other_jurisdiction,zipcode,population_served,sample_location,sample_location_specify,institution_type,wwtp_name,wwtp_jurisdiction,capacity_mgd,sample_matrix,composite_freq,concentration_method,extraction_method,rec_eff_target_name,rec_eff_spike_matrix,pcr_target,pcr_type,quant_stan_type,stan_ref,inhibition_method,num_no_target_control,lab_id,pcr_target_units,inhibition_detect,inhibition_adjust,flow_rate,concentration_per_liter,copies_per_day,QL_extContr,QL_dPCR,false_positive,ntc_amplify,recovery.rate,extraction_outlier,concentration_per_liter_corrected
Rural_Town_2_2021-12-19_1,Rural_Town_2_2021-12-19,Rural_Town_2,2021-12-19,1,N2,Sample,0.048,2.7450000000000001,1,24933,37.23,10:00:00.0,2021-12-20T00:00:00Z,2,2021-12-20,122121imci1220,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83855,863,wwtp,NA,not institution specific,Rural_Town_2 Wastewater Treatment,ID,0.4,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.0983,384.0,142888703.8464,0.0,0,no,no,35.47451957295374,no,1082.467090809503
Rural_Town_2_2021-12-19_2,Rural_Town_2_2021-12-19,Rural_Town_2,2021-12-19,2,N2,Sample,0.446,0.68700000000000006,9,25442,33.41,10:00:00.0,2021-12-20T00:00:00Z,2,2021-12-20,122121imci1220,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83855,863,wwtp,NA,not institution specific,Rural_Town_2 Wastewater Treatment,ID,0.4,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.0983,3568.0,1327674206.5728,0.0,0,no,no,44.42925266903915,no,8030.745028683291
Rural_Town_3_2021-12-19_1,Rural_Town_3_2021-12-19,Rural_Town_3,2021-12-19,1,N2,Sample,0.155,1.3,3,24795,33.41,10:00:00.0,2021-12-20T00:00:00Z,1,2021-12-20,122121imci1220,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83871,862,wwtp,NA,not institution specific,Rural_Town_3 Wastewater Treatment,ID,0.19 ,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.11590090909090908,1240.0,544028538.183709,0.0,0,no,no,9.29914590747331,no,13334.557951214285
Rural_Town_3_2021-12-19_2,Rural_Town_3_2021-12-19,Rural_Town_3,2021-12-19,2,N2,Sample,0.403,0.73299999999999998,8,25452,33.41,10:00:00.0,2021-12-20T00:00:00Z,1,2021-12-20,122121imci1220,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83871,862,wwtp,NA,not institution specific,Rural_Town_3 Wastewater Treatment,ID,0.19 ,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.11590090909090908,3224.0,1414474199.2776437,0.0,0,no,no,10.33238434163701,no,31202.86560584143
Rural_Town_1_2021-12-19_2,Rural_Town_1_2021-12-19,Rural_Town_1,2021-12-19,2,PMMoV,Sample,1.9,0.32200000000000001,38,25149,44.63,10:00:00.0,2021-12-20T00:00:00Z,1,2021-12-20,122121imci1220,25,100,40,20,100,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83832,1051,wwtp,NA,not institution specific,Rural_Town_1 Wastewater Treatment,ID,0.15,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.126,1.52e6,724982106240,0.0,392,no,yes,61.64989323843416,no,2.465535494313544e6
Rural_Town_4_2021-12-19_1,Rural_Town_4_2021-12-19,Rural_Town_4,2021-12-19,1,PMMoV,Sample,26.9,8.5000000000000006E-2,524,24924,43.35,10:00:00.0,2021-12-20T00:00:00Z,1,2021-12-20,122121imci1220,25,100,40,20,100,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83535,609,wwtp,NA,not institution specific,Rural_Town_4 Wastewater Treatment,ID,0.08,post grit removal,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.0315,2.152e7,2566055086560,0.0,392,no,yes,19.63153024911032,no,1.096195748722913e8
Rural_Town_4_2021-12-19_2,Rural_Town_4_2021-12-19,Rural_Town_4,2021-12-19,2,PMMoV,Sample,37.8,7.2999999999999995E-2,709,24740,32.51,10:00:00.0,2021-12-20T00:00:00Z,1,2021-12-20,122121imci1220,25,100,40,20,100,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83535,609,wwtp,NA,not institution specific,Rural_Town_4 Wastewater Treatment,ID,0.08,post grit removal,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.0315,3.0239999999999996e7,3605832054719.9995,0.0,392,no,yes,20.66476868327402,no,1.4633601983880967e8
Small_City_2021-12-19_1,Small_City_2021-12-19,Small_City,2021-12-19,1,PMMoV,Sample,46.7,6.7000000000000004E-2,855,24604,28.69,10:00:00.0,2021-12-20T00:00:00Z,1,2021-12-20,122121imci1220,25,100,40,20,100,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,1.79,3.736e7,253147156252800.03,0.0,392,no,yes,32.71921708185053,no,1.141836612610261e8
Small_City_2021-12-19_2,Small_City_2021-12-19,Small_City,2021-12-19,2,PMMoV,Sample,48.7,6.2E-2,996,24431,31.88,10:00:00.0,2021-12-20T00:00:00Z,2,2021-12-20,122121imci1220,25,100,40,20,100,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,1.79,3.896e7,263988576220800.03,0.0,392,no,yes,54.41722419928826,no,7.159497856288959e7
Rural_Town_2_2021-12-19_1,Rural_Town_2_2021-12-19,Rural_Town_2,2021-12-19,1,PMMoV,Sample,32.2,7.8E-2,622,24782,43.35,10:00:00.0,2021-12-20T00:00:00Z,2,2021-12-20,122121imci1220,25,100,40,20,100,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83855,863,wwtp,NA,not institution specific,Rural_Town_2 Wastewater Treatment,ID,0.4,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.0983,2.5760000000000004e7,9585450549696,0.0,392,no,yes,35.47451957295374,no,7.261550067513749e7
Rural_Town_2_2021-12-19_2,Rural_Town_2_2021-12-19,Rural_Town_2,2021-12-19,2,PMMoV,Sample,28.7,8.3000000000000004E-2,557,24765,42.08,10:00:00.0,2021-12-20T00:00:00Z,2,2021-12-20,122121imci1220,25,100,40,20,100,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83855,863,wwtp,NA,not institution specific,Rural_Town_2 Wastewater Treatment,ID,0.4,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.0983,2.296e7,8543553750816,0.0,392,no,yes,44.42925266903915,no,5.167766419802925e7
Rural_Town_3_2021-12-19_1,Rural_Town_3_2021-12-19,Rural_Town_3,2021-12-19,1,PMMoV,Sample,18.8,0.10299999999999999,357,25100,38.25,10:00:00.0,2021-12-20T00:00:00Z,1,2021-12-20,122121imci1220,25,100,40,20,100,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83871,862,wwtp,NA,not institution specific,Rural_Town_3 Wastewater Treatment,ID,0.19 ,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.11590090909090908,1.504e7,6598539688937.891,0.0,392,no,yes,9.29914590747331,no,1.6173528353730875e8
Rural_Town_3_2021-12-19_2,Rural_Town_3_2021-12-19,Rural_Town_3,2021-12-19,2,PMMoV,Sample,42.0,7.0000000000000007E-2,773,24644,33.15,10:00:00.0,2021-12-20T00:00:00Z,1,2021-12-20,122121imci1220,25,100,40,20,100,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83871,862,wwtp,NA,not institution specific,Rural_Town_3 Wastewater Treatment,ID,0.19 ,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.11590090909090908,3.36e7,14741418454010.182,0.0,392,no,yes,10.33238434163701,no,3.2519115519735485e8
Rural_Town_1_2021-12-16_2,Rural_Town_1_2021-12-16,Rural_Town_1,2021-12-16,2,BCoV,Sample,4.5,0.20200000000000001,95,25171,33.15,10:00:00.0,2021-12-20T00:00:00Z,1,2021-12-22,122221imci1217_1222,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83832,1051,wwtp,NA,not institution specific,Rural_Town_1 Wastewater Treatment,ID,0.15,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.108,36000.0,14717681856,0.0,0,no,no,15.498576512455516,no,232279.39656953915
Rural_Town_1_2021-12-19_1,Rural_Town_1_2021-12-19,Rural_Town_1,2021-12-19,1,BCoV,Sample,10.8,0.13600000000000001,208,24546,34.42,10:00:00.0,2021-12-20T00:00:00Z,1,2021-12-22,122221imci1217_1222,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83832,1051,wwtp,NA,not institution specific,Rural_Town_1 Wastewater Treatment,ID,0.15,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.126,86400.0,41209509196.8,0.0,0,no,no,37.19658362989324,no,232279.39656953915
Rural_Town_5_2021-12-19_1,Rural_Town_5_2021-12-19,Rural_Town_5,2021-12-19,1,BCoV,Sample,17.5,0.105,345,25075,33.15,10:00:00.0,2021-12-20T00:00:00Z,2,2021-12-22,122221imci1217_1222,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83537,369,upstream,manhole 500ft upstream wwtp,not institution specific,Rural_Town_5 Wastewater Treatment,ID,0.08,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.08562239999999999,140000.0,45376248460.03199,0.0,0,no,no,60.27224199288257,no,232279.39656953912
Rural_Town_5_2021-12-19_2,Rural_Town_5_2021-12-19,Rural_Town_5,2021-12-19,2,BCoV,Sample,26.1,8.7999999999999995E-2,492,24257,34.42,10:00:00.0,2021-12-20T00:00:00Z,2,2021-12-22,122221imci1217_1222,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83537,369,upstream,manhole 500ft upstream wwtp,not institution specific,Rural_Town_5 Wastewater Treatment,ID,0.08,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.08562239999999999,208800.0,67675433417.53343,0.0,0,no,no,89.891743772242,yes,232279.39656953915
Rural_Town_5_2021-12-21_1,Rural_Town_5_2021-12-21,Rural_Town_5,2021-12-21,1,BCoV,Sample,8.0,0.158,154,24214,34.42,10:00:00.0,2021-12-22T00:00:00Z,1,2021-12-22,122221imci1217_1222,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83537,369,upstream,manhole 500ft upstream wwtp,not institution specific,Rural_Town_5 Wastewater Treatment,ID,0.08,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.076176,64000.0,18454882848.767998,0.0,0,no,no,27.553024911032033,no,232279.39656953912
Small_City_2021-12-21_1,Small_City_2021-12-21,Small_City,2021-12-21,1,BCoV,Sample,4.4,0.20499999999999999,92,25275,35.7,10:00:00.0,2021-12-22T00:00:00Z,1,2021-12-22,122221imci1217_1222,25,100,40,20,1,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,1.75,35200.0,233181379200,0.0,0,no,no,15.154163701067617,no,232279.39656953915
Small_City_2021-12-21_2,Small_City_2021-12-21,Small_City,2021-12-21,2,BCoV,Sample,5.3,0.187,111,24870,35.7,10:00:00.0,2021-12-22T00:00:00Z,1,2021-12-22,122221imci1217_1222,25,100,40,20,1,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,1.75,42400.0,280877570400,0.0,0,no,no,18.25387900355872,no,232279.39656953915
Rural_Town_2_2021-12-16_1,Rural_Town_2_2021-12-16,Rural_Town_2,2021-12-16,1,BCoV,Sample,4.2,0.214,85,25356,34.42,10:00:00.0,2021-12-20T00:00:00Z,1,2021-12-22,122221imci1217_1222,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83855,863,wwtp,NA,not institution specific,Rural_Town_2 Wastewater Treatment,ID,0.4,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.1021,33600.0,12986082990.720001,0.0,0,no,no,14.465338078291815,no,232279.39656953915
Rural_Town_2_2021-12-16_2,Rural_Town_2_2021-12-16,Rural_Town_2,2021-12-16,2,BCoV,Sample,4.6,0.20599999999999999,91,25382,34.42,10:00:00.0,2021-12-20T00:00:00Z,1,2021-12-22,122221imci1217_1222,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83855,863,wwtp,NA,not institution specific,Rural_Town_2 Wastewater Treatment,ID,0.4,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.1021,36800.0,14222852799.36,0.0,0,no,no,15.842989323843417,no,232279.39656953915
Rural_Town_1_2021-12-16_2,Rural_Town_1_2021-12-16,Rural_Town_1,2021-12-16,2,N1,Sample,0.094,1.6859999999999999,2,25261,19.38,10:00:00.0,2021-12-20T00:00:00Z,1,2021-12-22,122221imci1217_1222,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83832,1051,wwtp,NA,not institution specific,Rural_Town_1 Wastewater Treatment,ID,0.15,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.108,752.0,307436020.992,0.0,0,no,no,15.498576512455516,no,4852.058506119262
Rural_Town_1_2021-12-19_1,Rural_Town_1_2021-12-19,Rural_Town_1,2021-12-19,1,N1,Sample,0.104,1.6859999999999999,2,24765,20.66,10:00:00.0,2021-12-20T00:00:00Z,1,2021-12-22,122221imci1217_1222,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83832,1051,wwtp,NA,not institution specific,Rural_Town_1 Wastewater Treatment,ID,0.15,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.126,832.0000000000001,396832310.78400004,0.0,0,no,no,37.19658362989324,no,2236.7645595585254
Rural_Town_5_2021-12-19_1,Rural_Town_5_2021-12-19,Rural_Town_5,2021-12-19,1,N1,Sample,0.961,0.46100000000000002,19,25382,20.4,10:00:00.0,2021-12-20T00:00:00Z,2,2021-12-22,122221imci1217_1222,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83537,369,upstream,manhole 500ft upstream wwtp,not institution specific,Rural_Town_5 Wastewater Treatment,ID,0.08,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.08562239999999999,7688.0,2491804272.576614,0.0,0,no,no,60.27224199288257,no,12755.457148761549
Rural_Town_5_2021-12-19_2,Rural_Town_5_2021-12-19,Rural_Town_5,2021-12-19,2,N1,Sample,0.526,0.64900000000000002,10,24710,15.55,10:00:00.0,2021-12-20T00:00:00Z,2,2021-12-22,122221imci1217_1222,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83537,369,upstream,manhole 500ft upstream wwtp,not institution specific,Rural_Town_5 Wastewater Treatment,ID,0.08,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.08562239999999999,4208.0,1363880382.2843902,0.0,0,no,no,89.891743772242,yes,4681.18630634397
Rural_Town_5_2021-12-21_1,Rural_Town_5_2021-12-21,Rural_Town_5,2021-12-21,1,N1,Sample,1.3,0.39900000000000002,25,24352,22.95,10:00:00.0,2021-12-22T00:00:00Z,1,2021-12-22,122221imci1217_1222,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83537,369,upstream,manhole 500ft upstream wwtp,not institution specific,Rural_Town_5 Wastewater Treatment,ID,0.08,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.076176,10400.0,2998918462.9248,0.0,0,no,no,27.553024911032033,no,37745.40194255011
